01C019105,PEAVINE  ELEMENTARY,40057.1217
21I001505,JAY MIDDLE SCHOOL,44812.3564
21I001705,JAY HIGH SCHOOL,47127.5009
21I002105,GROVE UPPER ELEMENTARY,47942.3333
21I002110,GROVE LOWER ELEMENTARY,48147.9376
21I002505,GROVE MIDDLE SCHOOL,47737.2796
21I002705,GROVE HIGH SCHOOL,48687.1827
21I003105,KANSAS ELEMENTARY,43165.3192
21I003505,KANSAS MIDDLE SCHOOL,41658.0386
21I003715,KANSAS HIGH SCHOOL,43603.0376
21I004105,COLCORD ELEMENTARY,43369.216
21I004715,COLCORD HIGH SCHOOL,44803.7634
21I005105,OAKS-MISSION ELEMENTARY,51299.639
21I005715,OAKS-MISSION HIGH SCHOOL,44502.631
22I005105,VICI ELEMENTARY,41476.4087
22I005705,VICI HIGH SCHOOL,44306.701
22I008105,SEILING ELEMENTARY,44517.2301
22I008615,SEILING JR HIGH SCHOOL,47157.9757
22I008715,SEILING SR HIGH SCHOOL,45335.8787
22I010105,TALOGA ELEMENTARY,41986.8308
22I010705,TALOGA HIGH SCHOOL,46387.8621
23I002105,FARGO ELEMENTARY,42471.7736
23I002705,FARGO HIGH SCHOOL,41974.3396
23I003105,ARNETT ELEMENTARY,40513.305
23I003705,ARNETT HIGH SCHOOL,44379.4693
23I039105,GAGE ELEMENTARY,40671.6621
23I039705,GAGE HIGH SCHOOL,47204.2829
23I042105,SHATTUCK ELEMENTARY,42026.6648
23I042705,SHATTUCK HIGH SCHOOL,43177.2941
24I001105,WAUKOMIS ELEMENTARY,42617.6471
24I001705,WAUKOMIS HIGH SCHOOL,41695.8142
24I018105,KREMLIN-HILLSDALE ELEMENTARY,44223.7649
24I018705,KREMLIN-HILLSDALE HIGH SCHOOL,40134.0267
24I042105,CHISHOLM ELEMENTARY,40134.634
24I042505,CHISHOLM MIDDLE SCHOOL,40339.1178
24I042705,CHISHOLM HIGH SCHOOL,44764.0395
24I047105,GARBER ELEMENTARY,43244.1133
24I047715,GARBER HIGH SCHOOL,44097.3196
24I056105,PIONEER-PLEASANT VALE ELEMENTARY,43143.6875
24I056610,PIONEER-PLEASANT VALE JR HIGH SCHOOL,38855.678
24I056705,PIONEER-PLEASANT VALE HIGH SCHOOL,49396.8453
24I057105,ADAMS ELEMENTARY,41129.2728
24I057115,CARVER EARLY CHILDHOOD CENTER,42662.521
24I057120,COOLIDGE ELEMENTARY,42075.5263
24I057125,EISENHOWER ELEMENTARY,43220.1402
24I057130,GARFIELD ELEMENTARY,42288.9836
24I057132,GLENWOOD ELEMENTARY,43752.0585
24I057137,HAYES ELEMENTARY,42085.054
24I057140,HOOVER ELEMENTARY,43579.5719
24I057160,McKINLEY ELEMENTARY,44100.6068
24I057165,MONROE ELEMENTARY,44076.414
24I057170,PRAIRIE VIEW ELEMENTARY,43792.4828
24I057175,TAFT ELEMENTARY,43695.4211
24I057505,EMERSON MIDDLE SCHOOL,46768.2022
24I057510,LONGFELLOW MIDDLE SCHOOL,42940.3624
24I057515,DEWITT WALLER MIDDLE SCHOOL,46023.7211
24I057705,ENID HIGH SCHOOL,45516.6266
24I085105,DRUMMOND ELEMENTARY,43736.6719
24I085705,DRUMMOND HIGH SCHOOL,43295.8333
24I094105,COVINGTON-DOUGLAS ELEMENTARY,41179.9201
24I094705,COVINGTON-DOUGLAS HIGH SCHOOL,44485.4795
25C016105,WHITEBEAD ELEMENTARY,44380.9681
25I002105,STRATFORD ELEMENTARY,43637.8333
25I002505,STRATFORD MIDDLE SCHOOL,41263.0502
25I002715,STRATFORD HIGH SCHOOL,42154.6417
25I005105,PAOLI ELEMENTARY,42890.9142
25I005705,PAOLI HIGH SCHOOL,46990.4802
25I007105,MAYSVILLE ELEMENTARY,47665.1203
25I007715,MAYSVILLE HIGH SCHOOL,47281.9048
25I009105,LINDSAY ELEMENTARY,43359.7388
25I009505,LINDSAY MIDDLE SCHOOL,41771.8803
25I009705,LINDSAY HIGH SCHOOL,44651.535
25I018105,JEFFERSON EARLY LRNING CTR,40146.5392
25I018110,JACKSON ELEMENTARY,39086.7824
25I018115,LEE ELEMENTARY,42507.1121
25I018610,PAULS VALLEY JR HIGH SCHOOL,41789.7724
25I018705,PAULS VALLEY HIGH SCHOOL,45848.7949
25I038105,CENTRAL ELEMENTARY,41487.8857
25I038500,WYNNEWOOD MIDDLE SCHOOL,42984.5964
25I038705,WYNNEWOOD HIGH SCHOOL,42922.6667
25I072105,ELMORE CITY-PERNELL ELEMENTARY,43018.0667
25I072605,ELMORE CITY JR HIGH SCHOOL,43760.1825
25I072715,SENIOR HIGH SCHOOL,46341.3339
26C037105,FRIEND ELEMENTARY,43158.8485
26C096105,MIDDLEBERG ELEMENTARY,43436.4334
26C131105,PIONEER ELEMENTARY,46064.1948
26I001105,GRAND AVENUE ELEMENTARY,41905.9797
26I001115,LINCOLN ELEMENTARY,45078.3443
26I001120,BILL WALLACE EC CTR,43526.0543
26I001510,CHICKASHA MIDDLE SCHOOL,43208.8624
26I001705,CHICKASHA HIGH SCHOOL,45440.4213
26I002105,MINCO ELEMENTARY,42662.4822
26I002505,MINCO MIDDLE SCHOOL,46825.1781
26I002715,MINCO HIGH SCHOOL,44445.9704
26I051105,NINNEKAH ELEMENTARY,40883.3912
26I051610,NINNEKAH JR HIGH SCHOOL,48621.8445
26I051705,SENIOR HIGH SCHOOL,45326.602
26I056105,ALEX ELEMENTARY,38036.2325
26I056715,ALEX HIGH SCHOOL,46452.6074
26I068105,RUSH SPRINGS ELEMENTARY,44198.5537
26I068505,RUSH SPRINGS MIDDLE SCHOOL,42079.6076
26I068705,RUSH SPRINGS HIGH SCHOOL,45746.8397
26I095105,BRIDGE CREEK ELEMENTARY,40566.429
26I095505,BRIDGE CREEK MIDDLE SCHOOL,43565.2769
26I095705,BRIDGE CREEK HIGH SCHOOL,44130.0767
26I097105,TUTTLE ELEMENTARY,41990.4024
26I097110,TUTTLE INTERMEDIATE ELEMENTARY SCHOOL,43000.1329
26I097505,TUTTLE MIDDLE SCHOOL,43925.2655
26I097705,TUTTLE HIGH SCHOOL,42070.8105
26I099105,VERDEN ELEMENTARY,41343.6067
26I099705,VERDEN HIGH SCHOOL,48967.7185
26I128105,AMBER-POCASSET ELEMENTARY,43182.3646
26I128615,AMBER-POCASSET JR HIGH SCHOOL,40494.3726
26I128715,AMBER-POCASSET HIGH SCHOOL,48797.6501
27I054105,MEDFORD ELEMENTARY,42571.2562
27I054705,MEDFORD HIGH SCHOOL,43745.0006
27I090105,POND CREEK-HUNTER ELEMENTARY,42897.0318
27I090505,POND CREEK-HUNTER MIDDLE SCHOOL,50935.8595
27I090705,POND CREEK-HUNTER HIGH SCHOOL,45966.9058
27I095105,DEER CREEK-LAMONT ELEMENTARY,45649.3172
27I095705,DEER CREEK-LAMONT HIGH SCHOOL,46031.1791
28I001105,EDISON ELEMENTARY,42413.1833
28I001510,MANGUM MIDDLE SCHOOL,46146.7917
28I001705,MANGUM HIGH SCHOOL,42659.5115
28I003105,GRANITE ELEMENTARY,40878.1466
28I003715,GRANITE HIGH SCHOOL,47442.0632
29I066105,HOLLIS ELEMENTARY,41030.9011
29I066510,HOLLIS MIDDLE SCHOOL,43382.8885
29I066705,HOLLIS HIGH SCHOOL,43928.3072
30I001105,LAVERNE ELEMENTARY,43664.6426
30I001705,LAVERNE HIGH SCHOOL,48010.1994
30I004105,BUFFALO ELEMENTARY,43025.2111
30I004715,BUFFALO HIGH SCHOOL,44842.693
31C010105,WHITEFIELD ELEMENTARY,43204.4335
31I013105,KINTA ELEMENTARY,43766.4811
31I013705,KINTA HIGH SCHOOL,40866.3074
31I020105,STIGLER ELEMENTARY,46380.9135
31I020505,STIGLER MIDDLE SCHOOL,46211.3426
31I020705,STIGLER HIGH SCHOOL,47562.5284
31I037105,McCURTAIN ELEMENTARY,44272
31I037705,McCURTAIN HIGH SCHOOL,44397.2683
31I043105,KEOTA ELEMENTARY,39684.1982
31I043705,KEOTA HIGH SCHOOL,45589.9585
32I001105,MOSS ELEMENTARY,43894.3514
32I001705,MOSS HIGH SCHOOL,40666.0934
32I005105,WETUMKA ELEMENTARY,43201.0062
32I005705,WETUMKA HIGH SCHOOL,43030.1244
32I035120,ETHEL REED ELEMENTARY,45449.2109
32I035130,THOMAS INTERMEDIATE ELEMENTARY SCHOOL,43163.5561
32I035705,HOLDENVILLE HIGH SCHOOL,44461.5576
32I048105,CALVIN ELEMENTARY,42561.3279
32I048705,CALVIN HIGH SCHOOL,43631.8408
32I054105,STUART ELEMENTARY,44622.2652
32I054705,STUART HIGH SCHOOL,43679.1228
33I001105,NAVAJO ELEMENTARY,41836.3343
33I001610,NAVAJO JR HIGH SCHOOL,45230.1266
33I001705,NAVAJO HIGH SCHOOL,45868.7616
33I014105,DUKE ELEMENTARY,40667.9615
33I014705,DUKE HIGH SCHOOL,44545.264
33I018105,RIVERS ELEMENTARY,45763.0679
33I018120,ROOSEVELT ELEMENTARY,45658.603
33I018125,SUNSET ELEMENTARY,45697.091
33I018130,WASHINGTON ELEMENTARY,42801.6529
33I018135,WILL ROGERS ELEMENTARY,42703.0358
33I018145,ALTUS INTERMEDIATE SCHOOL,44426.4833
33I018625,ALTUS JR HIGH SCHOOL,45241.077
33I018705,ALTUS HIGH SCHOOL,46421.8506
33I025105,ELDORADO ELEMENTARY,37663.9573
33I025705,ELDORADO HIGH SCHOOL,44117.8679
33I035105,OLUSTEE ELEMENTARY,46578.7523
33I035705,OLUSTEE HIGH SCHOOL,45749.6818
33I054105,BLAIR ELEMENTARY,42157.8787
33I054705,BLAIR HIGH SCHOOL,46666.1067
34C003105,TERRAL ELEMENTARY,42070.217
34I001105,RYAN ELEMENTARY,43723.8291
34I001705,RYAN HIGH SCHOOL,47991.1589
34I014105,RINGLING ELEMENTARY,43062.6042
34I014610,RINGLING JR HIGH SCHOOL,45543.512
34I014705,RINGLING HIGH SCHOOL,46108.0243
34I023105,WAURIKA ELEMENTARY,41740.7582
34I023510,WAURIKA MIDDLE SCHOOL,44389.8635
34I023705,WAURIKA HIGH SCHOOL,42269.8512
35C007105,MANNSVILLE ELEMENTARY,41913.3183
35C010105,RAVIA ELEMENTARY,45666.3704
35I002105,MILL CREEK ELEMENTARY,41434.6354
35I002705,MILL CREEK HIGH SCHOOL,43834.2222
35I020105,TISHOMINGO ELEMENTARY,41155.7826
35I020505,TISHOMINGO MIDDLE SCHOOL,42863.2672
35I020705,TISHOMINGO HIGH SCHOOL,43288.261
35I029105,MILBURN ELEMENTARY,42686.8861
35I029705,MILBURN HIGH SCHOOL,45219.1579
35I035105,COLEMAN ELEMENTARY,42250.406
35I035705,COLEMAN HIGH SCHOOL,42438.4257
35I037105,WAPANUCKA ELEMENTARY,43835.9886
35I037705,WAPANUCKA HIGH SCHOOL,44282.8566
36C027105,PECKHAM ELEMENTARY,45064.0957
36C050105,KILDARE ELEMENTARY,37483.4455
36I045125,BLACKWELL ELEMENTARY,42658.6998
36I045505,BLACKWELL MIDDLE SCHOOL,41963.0001
36I045705,BLACKWELL HIGH SCHOOL,44159.9858
36I071120,LIBERTY ELEMENTARY,39954.1481
36I071125,LINCOLN ELEMENTARY,42872.1351
36I071130,UNION ELEMENTARY,43235.0779
36I071135,ROOSEVELT ELEMENTARY,42460.1181
36I071137,E. M. TROUT ELEMENTARY,45541.9028
36I071145,WOODLANDS ELEMENTARY,45127.6444
36I071150,GARFIELD ELEMENTARY,42712.8667
36I071505,PONCA CITY WEST MIDDLE SCHOOL,45149.6256
36I071515,PONCA CITY EAST MIDDLE SCHOOL,45317.6296
36I071705,PONCA CITY HIGH SCHOOL,46137.4401
36I087105,TONKAWA ELEMENTARY,42792.5305
36I087505,TONKAWA MIDDLE SCHOOL,45365.7397
36I087715,TONKAWA HIGH SCHOOL,47100.1083
36I125105,NEWKIRK ELEMENTARY,42729.3288
36I125110,BRAMAN ELEMENTARY,38426.1391
36I125505,NEWKIRK MIDDLE SCHOOL,42112.4347
36I125705,NEWKIRK HIGH SCHOOL,41661.3343
37I002105,DOVER ELEMENTARY,41751.8433
37I002705,DOVER HIGH SCHOOL,40609.2703
37I003105,LOMEGA ELEMENTARY,45101.9643
37I003705,LOMEGA HIGH SCHOOL,43279.6788
37I007110,GILMOUR ELEMENTARY,42047.5247
37I007120,HERITAGE ELEMENTARY,42538.1462
37I007505,KINGFISHER MIDDLE SCHOOL,43483.201
37I007705,KINGFISHER HIGH SCHOOL,44031.8543
37I016105,HENNESSEY LOWER ELEMENTARY,42174.6915
37I016110,HENNESSEY UPPER ELEMENTARY,41936.325
37I016705,HENNESSEY HIGH SCHOOL,43821.82
37I089105,CASHION ELEMENTARY,41503.6057
37I089705,CASHION HIGH SCHOOL,43072.952
37I105105,OKARCHE ELEMENTARY,44461.869
37I105610,OKARCHE JR HIGH SCHOOL,40862.9621
37I105705,OKARCHE HIGH SCHOOL,47896.5993
38I001115,HOBART ELEMENTARY,43565.6784
38I001505,HOBART MIDDLE SCHOOL,44702.7318
38I001705,HOBART HIGH SCHOOL,44327.7011
38I002105,LONE WOLF ELEMENTARY,44865.3043
38I002705,LONE WOLF HIGH SCHOOL,48900.8838
38I003110,MOUNTAIN VIEW-GOTEBO ELEMENTARY,40502.2907
38I003715,MOUNTAIN VIEW-GOTEBO HIGH SCHOOL,47097.7011
38I004105,SNYDER ELEMENTARY,44271.6352
38I004110,SNYDER ELEMENTARY,43141.472
38I004705,SNYDER HIGH SCHOOL,45629.0226
39I001105,WILBURTON ELEMENTARY,46013.5785
39I001510,WILBURTON MIDDLE SCHOOL,46604.533
39I001705,WILBURTON HIGH SCHOOL,46653.2177
39I002105,RED OAK ELEMENTARY,44381.9289
39I002705,RED OAK HIGH SCHOOL,50432.6984
39I003105,BUFFALO VALLEY ELEMENTARY,40037.1699
39I003705,BUFFALO VALLEY HIGH SCHOOL,43510.3714
39I004105,PANOLA ELEMENTARY,44256.8896
39I004705,PANOLA HIGH SCHOOL,37873.0667
40C004105,SHADY POINT ELEMENTARY,39321.5556
40C011105,MONROE ELEMENTARY,45072
40C014105,HODGEN ELEMENTARY,42240.2628
40C039105,FANSHAWE ELEMENTARY,45062.8074
40I002110,SPIRO ELEMENTARY,45888.7407
40I002505,SPIRO MIDDLE SCHOOL,45227.0895
40I002705,SPIRO HIGH SCHOOL,47006.3097
40I003105,HEAVENER ELEMENTARY,43909.7361
40I003705,HEAVENER HIGH SCHOOL,43323.0195
40I007105,POCOLA ELEMENTARY,41472.6929
40I007505,POCOLA MIDDLE SCHOOL,42397.8987
40I007705,POCOLA HIGH SCHOOL,44471.8203
40I016105,LeFLORE ELEMENTARY,42338.1201
40I016705,LeFLORE HIGH SCHOOL,42918.2667
40I017105,CAMERON ELEMENTARY,41947.1445
40I017705,CAMERON HIGH SCHOOL,43021.1258
40I020115,PANAMA ELEMENTARY,40988.5311
40I020505,PANAMA MIDDLE SCHOOL,41015.543
40I020705,PANAMA HIGH SCHOOL,43831.7063
40I026105,BOKOSHE ELEMENTARY,40725.0806
40I026615,BOKOSHE JR HIGH SCHOOL,42521.1432
40I026715,BOKOSHE HIGH SCHOOL,41514.908
40I029115,POTEAU UPPER ELEMENTARY,45401.3712
40I029120,POTEAU PRIMARY ELEMENTARY,46504.3967
40I029505,PANSY KIDD MIDDLE SCHOOL,47033.7334
40I029705,POTEAU HIGH SCHOOL,47634.5687
40I049105,WISTER ELEMENTARY,42017.6162
40I049715,WISTER HIGH SCHOOL,48947.1296
40I052105,TALIHINA ELEMENTARY,42163.9853
40I052610,TALIHINA JR HIGH SCHOOL,43206.1069
40I052705,TALIHINA HIGH SCHOOL,43039.0259
40I062105,WHITESBORO ELEMENTARY,46988.3926
40I062705,WHITESBORO HIGH SCHOOL,46356.0712
40I067105,HOWE ELEMENTARY,42414.7362
40I067705,HOWE HIGH SCHOOL,43151.6607
40I091205,SINGLETON ELEMENTARY SCHOOL,39818.5416
40I091605,ARKOMA JR HIGH SCHOOL,41118.3728
40I091715,ARKOMA HIGH SCHOOL,42423.3903
41C005105,WHITE ROCK ELEMENTARY,45247.5718
41I001110,EAST SIDE ELEMENTARY,43250.7022
41I001120,PARK ROAD ELEMENTARY,42486.9859
41I001610,CHANDLER JR HIGH SCHOOL,44092.0136
41I001705,CHANDLER HIGH SCHOOL,44961.5074
41I003105,DAVENPORT ELEMENTARY,41777.6667
41I003705,DAVENPORT HIGH SCHOOL,44209.4286
41I004105,WELLSTON ELEMENTARY,43762.9611
41I004505,WELLSTON MIDDLE SCHOOL,46753.876
41I004705,WELLSTON HIGH SCHOOL,46631.8323
41I054110,PARKVIEW ELEMENTARY,43972.8044
41I054505,STROUD MIDDLE SCHOOL,43392.322
41I054705,STROUD HIGH SCHOOL,45399.6889
41I095105,MEEKER ELEMENTARY,42511.1804
41I095505,MEEKER MIDDLE SCHOOL,41241.7962
41I095705,MEEKER HIGH SCHOOL,45114.1507
41I103105,PRAGUE ELEMENTARY,42415.9619
41I103505,PRAGUE MIDDLE SCHOOL,44742.814
41I103705,PRAGUE HIGH SCHOOL,42298.8091
41I105105,CARNEY ELEMENTARY,40544.1893
41I105705,CARNEY HIGH SCHOOL,44727.1523
41I134105,AGRA ELEMENTARY,42190.3891
41I134705,AGRA HIGH SCHOOL,45383.8805
42I001110,FOGARTY ELEMENTARY,40917.6855
42I001120,COTTERAL ELEMENTARY,41800.8108
42I001125,GUTHRIE UPPER ELEMENTARY,42781.8237
42I001130,CENTRAL ELEMENTARY,42325.7848
42I001610,GUTHRIE JR HIGH SCHOOL,42616.1817
42I001705,GUTHRIE HIGH SCHOOL,42855.5004
42I002105,CRESCENT ELEMENTARY,45968.2713
42I002515,CRESCENT MIDDLE SCHOOL,44131.1058
42I002715,CRESCENT HIGH SCHOOL,48146.0002
42I003105,MULHALL-ORLANDO ELEMENTARY,47164.4515
42I003705,MULHALL-ORLANDO HIGH SCHOOL,49368.5751
42I014105,COYLE ELEMENTARY,46724.792
42I014705,COYLE HIGH SCHOOL,53729.9115
43C003105,GREENVILLE ELEMENTARY,37275.8095
43I004105,THACKERVILLE ELEMENTARY,37469.5978
43I004705,THACKERVILLE HIGH SCHOOL,43258.3229
43I005105,TURNER ELEMENTARY,41419.0116
43I005705,TURNER HIGH SCHOOL,40467.3584
43I016105,MARIETTA ELEMENTARY,41134.3069
43I016500,MARIETTA MIDDLE SCHOOL,40085.4451
43I016705,MARIETTA HIGH SCHOOL,43501.1312
44I001105,RINGWOOD ELEMENTARY,41710.768
44I001705,RINGWOOD HIGH SCHOOL,42704.3185
44I004105,ALINE-CLEO ELEMENTARY,42977.6831
44I004705,ALINE-CLEO HIGH SCHOOL,47854.6763
44I084105,CORNELSEN ELEMENTARY,44377.5988
44I084510,CHAMBERLAIN MIDDLE SCHOOL,50132.6711
44I084705,FAIRVIEW HIGH SCHOOL,46819.7991
44I092105,CIMARRON ELEMENTARY,41157.779
44I092705,CIMARRON HIGH SCHOOL,40545.7501
45I002105,MADILL ELEMENTARY,43984.5319
45I002505,MADILL MIDDLE SCHOOL,45185.8324
45I002705,MADILL HIGH SCHOOL,46296.0658
45I003105,KINGSTON ELEMENTARY,40332.8372
45I003505,KINGSTON MIDDLE SCHOOL,42206.7489
45I003705,KINGSTON HIGH SCHOOL,40794.5161
46C021105,SPAVINAW ELEMENTARY,37289.034
46C035105,WICKLIFFE ELEMENTARY,45555.2136
46C043105,OSAGE ELEMENTARY,38123.0769
46I001105,LINCOLN ELEMENTARY,47246.5239
46I001110,JEFFERSON ELEMENTARY,44171.5802
46I001115,ROOSEVELT ELEMENTARY,44434.7826
46I001610,PRYOR JR HIGH SCHOOL,48920.1276
46I001705,PRYOR HIGH SCHOOL,52829.039
46I002105,BERNITA HUGHES ELEMENTARY,40695.9653
46I002505,ADAIR MIDDLE SCHOOL,41372.6804
46I002705,ADAIR HIGH SCHOOL,44417.112
46I016105,SALINA ELEMENTARY,43601.2857
46I016505,SALINA MIDDLE SCHOOL,42348.0065
46I016705,SALINA HIGH SCHOOL,44602.1089
46I017105,LOCUST GROVE EARLY LRNING CTR,40824.9577
46I017110,LOCUST GROVE UPPER ELEMENTARY,43120.254
46I017505,LOCUST GROVE MIDDLE SCHOOL,42455.6578
46I017705,LOCUST GROVE HIGH SCHOOL,44414.9929
46I032105,CHOUTEAU ELEMENTARY,42303.8791
46I032110,MAZIE ELEMENTARY,45263.3158
46I032115,CHOUTEAU-MAZIE EC CTR,43427.9965
46I032505,CHOUTEAU-MAZIE MIDDLE SCHOOL,44391.5968
46I032705,CHOUTEAU-MAZIE HIGH SCHOOL,43783.4
47C004105,BYARS ELEMENTARY,32829.0051
47I001105,NEWCASTLE ELEMENTARY,42805.3819
47I001110,NEWCASTLE EARLY CHILDHOOD CENTER,40830.176
47I001505,NEWCASTLE MIDDLE SCHOOL,44414.2779
47I001705,NEWCASTLE HIGH SCHOOL,43532.7365
47I002105,DIBBLE ELEMENTARY,40682.4103
47I002515,DIBBLE MIDDLE SCHOOL,41691.9659
47I002715,DIBBLE HIGH SCHOOL,44573.2844
47I005105,WASHINGTON ELEMENTARY,41961.1229
47I005510,WASHINGTON MIDDLE SCHOOL,42211.3347
47I005705,WASHINGTON HIGH SCHOOL,45525.3561
47I010105,WAYNE ELEMENTARY,41354.0057
47I010505,WAYNE MIDDLE SCHOOL,38898.2723
47I010705,WAYNE HIGH SCHOOL,44073.0534
47I015105,PURCELL ELEMENTARY,43342.3943
47I015115,PURCELL INTERMEDIATE SCHOOL,41745.0676
47I015610,PURCELL JR HIGH SCHOOL,45378.443
47I015705,PURCELL HIGH SCHOOL,47015.962
47I029105,BLANCHARD ELEMENTARY,40445.9266
47I029110,BLANCHARD INTERMEDIATE ELEMENTARY SCHOOL,40981.3009
47I029510,BLANCHARD MIDDLE SCHOOL,42359.14
47I029705,BLANCHARD HIGH SCHOOL,43361.1877
48C001105,FOREST GROVE ELEMENTARY,39738.627
48C009105,LUKFATA ELEMENTARY,44022.9517
48C023105,GLOVER ELEMENTARY,29415.4444
48C037105,DENISON ELEMENTARY,42257.6109
48C072105,HOLLY CREEK ELEMENTARY,46189.2313
48I005110,CENTRAL ELEMENTARY,41470.9332
48I005120,IDABEL PRIMARY SOUTH ELEMENTARY SCHOOL,43417.4527
48I005505,IDABEL MIDDLE SCHOOL,44851.7815
48I005710,IDABEL HIGH SCHOOL,45132.5613
48I006105,HAWORTH ELEMENTARY,44033.6347
48I006610,HAWORTH JR HIGH SCHOOL,44600.6909
48I006705,HAWORTH HIGH SCHOOL,44429.084
48I011110,VALLIANT ELEMENTARY,44005.6522
48I011505,VALLIANT MIDDLE SCHOOL,46846.2585
48I011705,VALLIANT HIGH SCHOOL,44722.8314
48I013105,EAGLETOWN ELEMENTARY,43363.8244
48I013705,EAGLETOWN HIGH SCHOOL,44168.5955
48I014105,SMITHVILLE ELEMENTARY,38295.1884
48I014505,SMITHVILLE MIDDLE SCHOOL,41412.4035
48I014705,SMITHVILLE HIGH SCHOOL,49169.3948
48I039105,WRIGHT CITY ELEMENTARY,43310.2569
48I039610,WRIGHT CITY JR HIGH SCHOOL,42478.2228
48I039705,WRIGHT CITY HIGH SCHOOL,44227.1038
48I071105,BATTIEST ELEMENTARY,41126.1562
48I071715,BATTIEST HIGH SCHOOL,44517.7047
48I074110,BENNETT ELEMENTARY,42611.9763
48I074120,DIERKS ELEMENTARY,41152.0282
48I074505,RECTOR JOHNSON MIDDLE SCHOOL,41528.3249
48I074705,BROKEN BOW HIGH SCHOOL,44673.8199
49C003105,RYAL ELEMENTARY,45237.6923
49C016105,STIDHAM ELEMENTARY,40046.7532
49I001120,EUFAULA ELEMENTARY,45167.6539
49I001505,EUFAULA MIDDLE SCHOOL,43319.1343
49I001710,EUFAULA HIGH SCHOOL,43578.5076
49I019110,MARSHALL ELEMENTARY,41307.4429
49I019112,CHECOTAH INTERMEDIATE ELEMENTARY SCHOOL,43175.4971
49I019505,CHECOTAH MIDDLE SCHOOL,43888.2992
49I019705,CHECOTAH HIGH SCHOOL,45742.682
49I027105,MIDWAY ELEMENTARY,45695.4904
49I027705,MIDWAY HIGH SCHOOL,45859.1429
49I064105,HANNA ELEMENTARY,46541.8952
49I064705,HANNA HIGH SCHOOL,59332.9741
50I001105,SULPHUR ELEMENTARY,41660.2531
50I001110,SULPHUR INTERMEDIATE ELEMENTARY SCHOOL,43513.1322
50I001510,SULPHUR MIDDLE SCHOOL,41091.6156
50I001705,SULPHUR HIGH SCHOOL,44932.9565
50I010105,DAVIS ELEMENTARY,42903.5212
50I010505,DAVIS MIDDLE SCHOOL,43990.9951
50I010705,DAVIS HIGH SCHOOL,43034.4669
51C009105,WAINWRIGHT ELEMENTARY,41624.0934
51I002110,MARY WHITE ELEMENTARY,42707.5217
