Record Number,Year,County,District,District Code,Population,Avg. Household Income,Avg. Property Valuation / ADM,Unemployment %,Poverty %,Single-Parent Family %,Student/Offender,Offense/Offender,NCNT in Gang,H.S. Diploma w/o College Degree,Less than 12th Grade,College Degree or Above,Free Reduced Lunch %
4597,2016,PITTSBURG,HAYWOOD,61C088,1147,62627.91209,101375.2799,0.094717668,0.137719298,0.221374046,131,3,0,0.175866496,0.718870347,0.105263158,0.8321
4598,2016,PITTSBURG,HARTSHORNE,61I001,3717,68974.60815,22532.6399,0.052216151,0.140273973,0.324034335,267.3333333,2,0,0.160220994,0.711917916,0.127861089,0.6197
4599,2016,PITTSBURG,CANADIAN,61I002,4366,53796.17898,74182.0312,0.058715596,0.194829178,0.251162791,,0,0,0.147704591,0.657542059,0.19475335,0.8166
4600,2016,PITTSBURG,HAILEYVILLE,61I011,2358,52213.79648,39591.4818,0.070979335,0.194195476,0.483018868,116.6666667,1.666666667,0,0.130922693,0.756857855,0.112219451,0.8457
4601,2016,PITTSBURG,KIOWA,61I014,1926,51696.14767,228436.5988,0.077981651,0.227831715,0.42408377,,0,0,0.11663067,0.724262059,0.159107271,0.607
4602,2016,PITTSBURG,QUINTON,61I017,2333,45320.19651,30222.7083,0.058016878,0.229030856,0.246428571,158.3333333,1.333333333,0,0.080130293,0.731596091,0.188273616,0.8442
4603,2016,PITTSBURG,INDIANOLA,61I025,1771,62453.84615,84293.3634,0.06340819,0.148948266,0.238888889,55.25,1.5,0,0.138662316,0.721044046,0.140293638,0.7466
4604,2016,PITTSBURG,CROWDER,61I028,2553,59430.1701,45476.9416,0.041389505,0.135326515,0.250814332,241.5,1,0,0.144989339,0.740405117,0.114605544,0.7226
4605,2016,PITTSBURG,SAVANNA,61I030,1280,63587.28972,28048.7401,0.049844237,0.125,0.352517986,124,1,0,0.183035714,0.709821429,0.107142857,0.6694
4606,2016,PITTSBURG,PITTSBURG,61I063,730,51527.79783,30836.8731,0.062706271,0.171787709,0.257575758,40.5,3.25,0,0.110887097,0.725806452,0.163306452,0.7037
4607,2016,PITTSBURG,McALESTER,61I080,17895,50880.20035,29839.4362,0.068052429,0.239055981,0.427431421,100.8387097,1.903225806,0,0.155519215,0.677269011,0.167211774,0.6871
4608,2016,PONTOTOC,ALLEN,62I001,2321,59029.05983,48125.1175,0.084812623,0.170742358,0.237704918,250.5,1.5,0,0.162761241,0.706143129,0.13109563,0.8244
4609,2016,PONTOTOC,VANOSS,62I009,4330,57232.79893,32290.5311,0.089492207,0.132075472,0.204545455,56.3,3.3,2,0.192584964,0.655681428,0.151733608,0.6448
4610,2016,PONTOTOC,BYNG,62I016,8528,61854.64081,29650.2742,0.039119804,0.137824328,0.449019608,114.625,2.1875,0,0.253787879,0.619408369,0.126803752,0.6031
4611,2016,PONTOTOC,ADA,62I019,15411,46836.27696,38544.835,0.072625698,0.25263084,0.442822384,40.11940299,2.641791045,2,0.322243346,0.549852134,0.12790452,0.6492
4612,2016,PONTOTOC,LATTA,62I024,3778,64620.32885,30067.158,0.029661017,0.155360468,0.325884544,125.1428571,1.571428571,0,0.306597671,0.628719276,0.064683053,0.4703
4613,2016,PONTOTOC,STONEWALL,62I030,3032,56327.73913,66144.1801,0.064853556,0.128016086,0.233429395,239.5,6,0,0.237378641,0.676699029,0.08592233,0.7891
4614,2016,PONTOTOC,ROFF,62I037,1668,65035.95113,50417.3231,0.051612903,0.158243081,0.252293578,333,1,0,0.206319703,0.687732342,0.105947955,0.7718
4615,2016,POTTAWATOMIE,NORTH ROCK CREEK,63C010,2986,63235.45627,67766.59,0.070860448,0.153716216,0.234042553,590,2,0,0.182795699,0.717008798,0.100195503,0.5034
4616,2016,POTTAWATOMIE,GROVE,63C027,4344,100813.9804,91836.7971,0.036259542,0.030952381,0.194782609,230.5,1,0,0.453324599,0.523747134,0.022928267,0.2343
4617,2016,POTTAWATOMIE,PLEASANT GROVE,63C029,502,112900,12309.9906,0.059701493,0.129482072,0.558823529,298,1,0,0.292875989,0.588390501,0.118733509,1
4618,2016,POTTAWATOMIE,SOUTH ROCK CREEK,63C032,2115,60886.02673,25712.1504,0.019128587,0.049715909,0.098522167,,0,0,0.205333333,0.699333333,0.095333333,0.3772
4619,2016,POTTAWATOMIE,McLOUD,63I001,10499,63550.65359,25193.8192,0.05767039,0.125811063,0.272017837,60.93548387,1.741935484,0,0.13370294,0.694172254,0.172124807,0.5908
4620,2016,POTTAWATOMIE,DALE,63I002,3146,67048.46356,21340.4264,0.111660777,0.194329404,0.380434783,769,1,0,0.190049751,0.697512438,0.112437811,0.368
4621,2016,POTTAWATOMIE,BETHEL,63I003,5510,73617.83272,20115.2216,0.063149788,0.06693416,0.249196141,224.1666667,1.166666667,0,0.150630915,0.76997897,0.079390116,0.5212
4622,2016,POTTAWATOMIE,MACOMB,63I004,2015,56123.44371,29965.5354,0.085918854,0.235528942,0.105990783,49.5,1,0,0.146396396,0.648648649,0.204954955,0.862
4623,2016,POTTAWATOMIE,EARLSBORO,63I005,1376,63646.69421,27960.2197,0.04974271,0.213970588,0.318181818,250,2,0,0.152698048,0.655568312,0.191733639,0.72
4624,2016,POTTAWATOMIE,TECUMSEH,63I092,9759,57287.55042,15020.4404,0.070108953,0.161249869,0.26762002,76.75862069,2,3,0.146721833,0.752068746,0.101209421,0.619
4625,2016,POTTAWATOMIE,SHAWNEE,63I093,26895,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,52.2,1.8,3,0.169863349,0.673509406,0.156627244,0.8759
4626,2016,POTTAWATOMIE,ASHER,63I112,939,46801.3624,21185.0561,0.038123167,0.245202559,0.30952381,51.4,1.4,0,0.112094395,0.713864307,0.174041298,0.7004
4627,2016,POTTAWATOMIE,WANETTE,63I115,1674,50933.53846,49980.0472,0.068115942,0.164960867,0.279329609,177,2,0,0.087646077,0.749582638,0.162771285,0.8079
4628,2016,POTTAWATOMIE,MAUD,63I117,1753,49436.289,23201.1711,0.063291139,0.1816609,0.31627907,35.88888889,1.888888889,0,0.116402116,0.738095238,0.145502646,0.8947
4629,2016,PUSHMATAHA,ALBION,64C002,481,46870.44335,35853.3438,0.10106383,0.125523013,0.307692308,,0,0,0.109510086,0.775216138,0.115273775,0.9452
4630,2016,PUSHMATAHA,TUSKAHOMA,64C004,647,44311.82796,40096.379,0.099502488,0.220496894,0.230769231,,0,0,0.112033195,0.753112033,0.134854772,0.9175
4631,2016,PUSHMATAHA,NASHOBA,64C015,458,40056.31068,72412.2547,0.081395349,0.176855895,0.193548387,,0,0,0.086253369,0.654986523,0.258760108,0.8065
4632,2016,PUSHMATAHA,RATTAN,64I001,2054,51491.57895,13080.3006,0.10273224,0.160175268,0.377358491,499,1,0,0.15379538,0.693729373,0.152475248,0.6513
4633,2016,PUSHMATAHA,CLAYTON,64I010,1464,40543.15476,27642.669,0.132786885,0.212765957,0.357615894,59.4,1,0,0.112403101,0.674418605,0.213178295,0.8114
4634,2016,PUSHMATAHA,ANTLERS,64I013,5664,51170.44877,21178.0403,0.102040816,0.305201892,0.315789474,113.7777778,2.777777778,1,0.144879053,0.651569738,0.203551209,0.7344
4635,2016,PUSHMATAHA,MOYERS,64I022,627,50661.90476,17304.788,0.069230769,0.200956938,0.454545455,69.33333333,3,0,0.102345416,0.680170576,0.217484009,0.7452
4636,2016,ROGER MILLS,LEEDEY,65I003,882,63184.82143,148190.134,0.015384615,0.0861678,0.197916667,,0,0,0.264705882,0.650735294,0.084558824,0.309
4637,2016,ROGER MILLS,REYDON,65I006,574,69802.01613,352747.1917,0.025454545,0.083623693,0.151515152,,0,0,0.199124726,0.67833698,0.122538293,0.5
4638,2016,ROGER MILLS,CHEYENNE,65I007,1915,69155.08607,204514.832,0.006696429,0.124207188,0.32748538,177.5,1,0,0.198529412,0.718137255,0.083333333,0.3577
4639,2016,ROGER MILLS,SWEETWATER,65I015,676,68059.50413,492395.6738,0,0.170118343,0.172413793,138,1,0,0.197826087,0.7,0.102173913,0.8551
4640,2016,ROGER MILLS,HAMMON,65I066,1150,60811.27596,256067.0176,0.035211268,0.27510917,0.156862745,43.5,1.166666667,0,0.18914956,0.69941349,0.11143695,0.5785
4641,2016,ROGERS,JUSTUS-TIAWAH,66C009,4088,81369.54351,58810.2463,0.030421982,0.05745151,0.172764228,,0,0,0.23828125,0.7046875,0.05703125,0.3507
4642,2016,ROGERS,CLAREMORE,66I001,23128,57918.72151,40598.5211,0.063785823,0.143434619,0.384965831,108.5135135,2.513513514,0,0.210529806,0.697831709,0.091638486,0.5651
4643,2016,ROGERS,CATOOSA,66I002,11694,68714.42419,82258.8051,0.045892917,0.100843955,0.266860044,162.1538462,4.615384615,0,0.171188885,0.706645694,0.122165421,0.6869
4644,2016,ROGERS,CHELSEA,66I003,6770,55575.79075,28723.4161,0.089923469,0.170203294,0.322081575,72.53846154,1.538461538,0,0.149967112,0.684499013,0.165533874,0.7561
4645,2016,ROGERS,OOLOGAH-TALALA,66I004,9385,79126.85291,74705.0221,0.063082593,0.072873194,0.21263877,139.0769231,3.153846154,0,0.262519685,0.657165354,0.080314961,0.4574
4646,2016,ROGERS,INOLA,66I005,6489,70677.47671,29687.2616,0.050739958,0.090937403,0.303827751,341,2.5,0,0.174855491,0.725915222,0.099229287,0.5103
4647,2016,ROGERS,SEQUOYAH,66I006,5983,70051.23826,27996.8496,0.031746032,0.06820848,0.201438849,150.6666667,2,0,0.170702754,0.740503324,0.088793922,0.4277
4648,2016,ROGERS,FOYIL,66I007,3117,51557.31394,22834.1609,0.105423988,0.166504382,0.274576271,65.75,2.75,0,0.099858691,0.731512011,0.168629298,0.7719
4649,2016,ROGERS,VERDIGRIS,66I008,5948,82096.65583,93960.0803,0.048049922,0.049474754,0.223129252,183.1428571,1.142857143,0,0.264260475,0.680969207,0.054770318,0.2777
4650,2016,SEMINOLE,JUSTICE,67C054,321,61600,8099.5719,0.094488189,0.152647975,0.114285714,,0,0,0.213592233,0.645631068,0.140776699,0.9412
4651,2016,SEMINOLE,SEMINOLE,67I001,8533,49847.20598,28978.1865,0.104876616,0.237251872,0.444444444,81.04545455,2.636363636,0,0.150529501,0.677760968,0.171709531,0.6629
4652,2016,SEMINOLE,WEWOKA,67I002,4081,37665.28765,22633.0038,0.149134487,0.337057728,0.532258065,34.66666667,1.761904762,1,0.127247092,0.676771237,0.195981671,0.8462
4653,2016,SEMINOLE,BOWLEGS,67I003,1423,56574.0458,29264.107,0.041269841,0.10719323,0.25984252,69.5,3.5,0,0.146853147,0.673326673,0.17982018,0.9388
4654,2016,SEMINOLE,KONAWA,67I004,3746,50305.36659,64482.041,0.050632911,0.198161665,0.230994152,65.72727273,2.181818182,0,0.1404,0.7096,0.15,0.7455
4655,2016,SEMINOLE,NEW LIMA,67I006,1353,60783.13253,24060.8784,0.047839506,0.157580284,0.36440678,164.5,1.5,0,0.129787234,0.753191489,0.117021277,0.8298
4656,2016,SEMINOLE,VARNUM,67I007,1712,56891.39579,23798.7227,0.058655222,0.19380356,0.299319728,95.66666667,1.333333333,0,0.142713568,0.696482412,0.16080402,0.7178
4657,2016,SEMINOLE,SASAKWA,67I010,912,48655.39773,26950.0755,0.037572254,0.235745614,0.273972603,71.33333333,5.333333333,1,0.071312804,0.735818476,0.19286872,1.0187
4658,2016,SEMINOLE,STROTHER,67I014,2292,67781.36646,34109.046,0.039215686,0.104870557,0.202643172,108.25,1.5,0,0.133418858,0.753046825,0.113534317,0.6928
4659,2016,SEMINOLE,BUTNER,67I015,1598,50513.05057,98669.6569,0.065079365,0.201886792,0.269503546,80,2,0,0.134048257,0.673815907,0.192135836,0.8458
4660,2016,SEQUOYAH,LIBERTY,68C001,2499,47254.74286,28140.721,0.172874881,0.29329494,0.43877551,288,1,0,0.077019411,0.711333751,0.211646838,0.6771
4661,2016,SEQUOYAH,MARBLE CITY,68C035,696,42682.42188,26258.0986,0.128027682,0.358789625,0.23943662,67.5,1,0,0.10403397,0.643312102,0.252653928,0.8296
4662,2016,SEQUOYAH,BRUSHY,68C036,1564,47389.01515,9563.8172,0.034862385,0.220371557,0.208955224,,0,0,0.137681159,0.626811594,0.235507246,0.8635
4663,2016,SEQUOYAH,BELFONTE,68C050,820,45717.89474,8847.068,0.155339806,0.352439024,0.231884058,,0,0,0.072859745,0.564663024,0.362477231,1
4664,2016,SEQUOYAH,MOFFETT,68C068,137,40173.07692,3138.151,0.15,0.328467153,0.727272727,,0,0,0.031914894,0.638297872,0.329787234,0.8874
4665,2016,SEQUOYAH,SALLISAW,68I001,11730,43281.92334,27559.9138,0.085420945,0.263858672,0.381278539,38.20754717,2.41509434,0,0.132460531,0.693877551,0.173661918,0.801
4666,2016,SEQUOYAH,VIAN,68I002,4424,44682.65419,21714.0463,0.144300955,0.257003936,0.488549618,242.75,1,0,0.192330737,0.630017975,0.177651288,0.7796
4667,2016,SEQUOYAH,MULDROW,68I003,8088,47894.16472,19811.9513,0.074241995,0.239990083,0.285101822,164.7777778,1.555555556,0,0.128181312,0.697566413,0.174252276,0.7154
4668,2016,SEQUOYAH,GANS,68I004,1670,48200.65253,14065.1928,0.090128755,0.16996997,0.29375,72.83333333,1.666666667,0,0.118454936,0.672103004,0.20944206,0.8673
4669,2016,SEQUOYAH,ROLAND,68I005,5250,49038.02743,23483.9378,0.114811569,0.291075248,0.498461538,49.61904762,2.761904762,0,0.104758962,0.745982695,0.149258344,0.7908
4670,2016,SEQUOYAH,GORE,68I006,2712,52593.67418,40245.2975,0.089622642,0.182024169,0.202479339,112.25,1.25,0,0.175763645,0.634952429,0.189283926,0.6771
4671,2016,SEQUOYAH,CENTRAL,68I007,2108,49928.32215,17567.7105,0.06090134,0.211933174,0.278481013,168.3333333,1.333333333,1,0.156601124,0.673455056,0.16994382,0.6515
4672,2016,STEPHENS,GRANDVIEW,69C082,802,59342.35669,28523.6141,0.064516129,0.139386189,0.169230769,141,3,0,0.089928058,0.757194245,0.152877698,0.5816
4673,2016,STEPHENS,DUNCAN,69I001,23769,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,79.57446809,1.787234043,1,0.190931832,0.656973108,0.152095059,0.554
4674,2016,STEPHENS,COMANCHE,69I002,5337,60595.20179,30940.4287,0.106720978,0.112577786,0.331337325,73.21428571,2.285714286,0,0.117725932,0.71171896,0.170555109,0.6263
4675,2016,STEPHENS,MARLOW,69I003,7390,64094.4464,30628.7651,0.030472637,0.139368014,0.271049596,80.05555556,1.888888889,0,0.182810639,0.690948789,0.126240572,0.4802
4676,2016,STEPHENS,VELMA-ALMA,69I015,2325,65611.78378,90862.9747,0.043165468,0.106988783,0.264808362,80.83333333,1.333333333,0,0.135463259,0.730990415,0.133546326,0.4598
4677,2016,STEPHENS,EMPIRE,69I021,2071,71088.80952,27212.5208,0.032051282,0.11781889,0.248803828,,0,0,0.121170865,0.771272975,0.107556161,0.594
4678,2016,STEPHENS,CENTRAL HIGH,69I034,1824,75038.82682,33027.8323,0.026682135,0.073076923,0.136094675,137.6666667,1,0,0.248905109,0.660583942,0.090510949,0.4334
4679,2016,STEPHENS,BRAY-DOYLE,69I042,2390,64699.88701,117831.2153,0.057438795,0.132605959,0.196850394,182.5,1.5,0,0.152605459,0.729528536,0.117866005,0.5397
4680,2016,TEXAS,OPTIMA,70C009,645,46719.41176,91969.6804,0.052795031,0.314728682,0.43956044,,0,0,0.089347079,0.4604811,0.450171821,0.8551
4681,2016,TEXAS,STRAIGHT,70C080,236,76949.42529,276805.3922,0.024193548,0.093220339,0.178571429,,0,0,0.282208589,0.558282209,0.159509202,0.4146
4682,2016,TEXAS,YARBROUGH,70I001,383,72014.70588,136716.9558,0,0.093994778,0.272727273,,0,0,0.304166667,0.570833333,0.125,0.9451
4683,2016,TEXAS,GUYMON,70I008,13147,57774.88279,46316.847,0.040652655,0.105643549,0.300070274,79.42105263,2.131578947,0,0.168145897,0.473069909,0.358784195,0.7628
4684,2016,TEXAS,HARDESTY,70I015,497,59634.88372,197399.5767,0.035856574,0.142857143,0.272727273,,0,0,0.151419558,0.61829653,0.230283912,0.7033
4685,2016,TEXAS,HOOKER,70I023,2661,65490.54945,45430.8192,0.017804154,0.134063444,0.190311419,681,2,0,0.225865209,0.585306618,0.188828172,0.6167
4686,2016,TEXAS,TYRONE,70I053,1235,66190.54441,31535.3853,0.044850498,0.198380567,0.378378378,,0,0,0.149560117,0.636363636,0.214076246,0.6296
4687,2016,TEXAS,GOODWELL,70I060,1546,52301.88235,152603.0074,0.009302326,0.259541985,0.56626506,,0,0,0.423802612,0.46298984,0.113207547,0.3556
4688,2016,TEXAS,TEXHOMA,70I061,1023,59072.5,81741.4675,0.026666667,0.059628543,0.103703704,,0,0,0.2,0.539534884,0.260465116,0.4557
4689,2016,TILLMAN,TIPTON,71I008,1455,55689.43894,31889.0269,0.052892562,0.235208181,0.190839695,133,2.5,0,0.163853029,0.59980139,0.236345581,0.718
4690,2016,TILLMAN,DAVIDSON,71I009,489,47133.77778,70043.3783,0.133333333,0.234624146,0.742857143,,0,0,0.153623188,0.55942029,0.286956522,0.9692
4691,2016,TILLMAN,FREDERICK,71I158,4355,47854.7763,23808.2188,0.069373073,0.248549323,0.42074364,172.6,1.2,0,0.161212539,0.584567689,0.254219773,0.7567
4692,2016,TILLMAN,GRANDFIELD,71I249,1134,45514.43966,26026.3535,0.090322581,0.210758377,0.336283186,41.16666667,1.166666667,0,0.178335535,0.655217966,0.166446499,0.8583
4693,2016,TULSA,KEYSTONE,72C015,3369,57792.53272,50152.1776,0.069601428,0.146901073,0.505119454,297,1,0,0.112157534,0.752568493,0.135273973,0.7306
4694,2016,TULSA,TULSA,72I001,284835,58190.81156,60320.1754,0.083731585,0.233904411,0.500624918,64.97138315,2.678855326,42,0.259335449,0.590282097,0.150382454,0.8817
4695,2016,TULSA,SAND SPRINGS,72I002,25729,63027.69479,32375.2511,0.059181287,0.111080474,0.289774583,103.0196078,2.549019608,4,0.173399368,0.701414166,0.125186467,0.5837
4696,2016,TULSA,BROKEN ARROW,72I003,104198,78767.8022,44984.5117,0.055548614,0.079203133,0.295742924,216.8735632,2.643678161,4,0.294223005,0.642281436,0.063495559,0.4518
4697,2016,TULSA,BIXBY,72I004,30689,100478.3167,65795.6227,0.040498239,0.061467044,0.18816568,167.9444444,1.777777778,1,0.418664384,0.528001612,0.053334005,0.2178
4698,2016,TULSA,JENKS,72I005,68943,101403.1736,66782.7273,0.042706929,0.090746135,0.250834196,155.1066667,1.706666667,1,0.495665897,0.451341399,0.052992704,0.3702
4699,2016,TULSA,COLLINSVILLE,72I006,13321,73019.41887,30123.8285,0.057029927,0.076987257,0.193960511,246.5454545,1.727272727,0,0.261293577,0.662145499,0.076560924,0.4185
4700,2016,TULSA,SKIATOOK,72I007,12709,63900.51546,33632.1615,0.05852122,0.163469161,0.356527502,93.96296296,1.37037037,0,0.164889052,0.704303053,0.130807895,0.5097
4701,2016,TULSA,SPERRY,72I008,5602,62479.51864,25344.9564,0.077232796,0.092032229,0.189627229,171,1.428571429,0,0.149406688,0.738133765,0.112459547,0.5564
4702,2016,TULSA,UNION,72I009,81141,71735.71203,50043.6596,0.049577326,0.124141947,0.36059885,115.9855072,2.028985507,5,0.334943825,0.563326815,0.101729361,0.6634
4703,2016,TULSA,BERRYHILL,72I010,3883,71314.51727,32175.8742,0.057059961,0.052414149,0.219465649,209.6666667,1.833333333,0,0.24346469,0.696449473,0.060085837,0.3068
4704,2016,TULSA,OWASSO,72I011,48829,84896.08951,52132.6506,0.045192972,0.063339652,0.209519506,202.3125,5.208333333,0,0.323324533,0.603676962,0.072998505,0.3051
4705,2016,TULSA,GLENPOOL,72I013,12096,66988.03295,29838.1889,0.067887591,0.125240365,0.340350877,179.6666667,1.4,0,0.21724372,0.67970129,0.10305499,0.5477
4706,2016,TULSA,LIBERTY,72I014,3572,66415.84967,29656.7268,0.07030303,0.088177478,0.191815857,540,1,0,0.172242875,0.698058653,0.129698472,0.5833
4707,2016,WAGONER,OKAY,73I001,2598,60608.96686,32683.9155,0.070781893,0.139876352,0.233050847,387,1,0,0.170212766,0.728593669,0.101193565,0.7235
4708,2016,WAGONER,COWETA,73I017,16245,71330.7107,30031.8108,0.055868721,0.09869727,0.303543099,298.3636364,1.818181818,0,0.219567691,0.667899128,0.112533182,0.4059
4709,2016,WAGONER,WAGONER,73I019,13733,49278.004,28480.6866,0.087475848,0.189703704,0.411409396,90.34615385,2.769230769,0,0.145367412,0.692651757,0.161980831,0.7212
4710,2016,WAGONER,PORTER CONSOLIDATED,73I365,3571,53204.38799,33024.3571,0.101542416,0.144463182,0.211538462,139.75,1.25,0,0.124947938,0.726364015,0.148688047,0.6297
4711,2016,WASHINGTON,COPAN,74I004,2233,76742.68689,64302.1791,0.047406082,0.104885701,0.165919283,216,3,0,0.157470552,0.714817111,0.127712337,0.6852
4712,2016,WASHINGTON,DEWEY,74I007,5664,56118.48583,24163.9675,0.058629232,0.148282098,0.341246291,140.4444444,1.777777778,0,0.11627907,0.765800274,0.117920657,0.5775
4713,2016,WASHINGTON,CANEY VALLEY,74I018,5099,74346.65083,41487.6338,0.055872757,0.073941562,0.195698925,198.25,1,0,0.156935271,0.722589168,0.120475561,0.6721
4714,2016,WASHINGTON,BARTLESVILLE,74I030,39046,69233.3396,47300.9712,0.050622587,0.149955448,0.322420411,55.95412844,1.871559633,0,0.314045518,0.59472867,0.091225811,0.4975
4715,2016,WASHITA,SENTINEL,75I001,1836,56916.2726,116081.6086,0.031177829,0.150191152,0.150537634,117,2.333333333,0,0.164,0.6696,0.1664,0.6838
4716,2016,WASHITA,BURNS FLAT-DILL CITY,75I010,3387,62368.9769,26069.3444,0.021352313,0.148917235,0.348785872,211,1,0,0.164289228,0.700442696,0.135268077,0.793
4717,2016,WASHITA,CANUTE,75I011,1147,62078.125,50098.5551,0.020332717,0.167844523,0.261538462,221.5,1.5,0,0.160602258,0.744040151,0.095357591,0.6117
4718,2016,WASHITA,CORDELL,75I078,4655,64849.32503,58396.0191,0.048941176,0.132984769,0.322519084,149.8,3.6,0,0.227272727,0.651199495,0.121527778,0.6462
4719,2016,WOODS,ALVA,76I001,7514,69748.49558,157499.5037,0.027522936,0.166490884,0.254758419,203.8,1.2,0,0.302842488,0.584526608,0.112630904,0.5074
4720,2016,WOODS,WAYNOKA,76I003,1787,61447.24187,240476.3888,0.042093288,0.109915014,0.471204188,131,1,0,0.175394846,0.673316708,0.151288446,0.2977
4721,2016,WOODS,FREEDOM,76I006,467,72086.24339,271924.6071,0.004048583,0.077586207,0.229166667,39,1.5,0,0.199386503,0.67791411,0.122699387,0.5
4722,2016,WOODWARD,WOODWARD,77I001,14625,70805.66283,54937.383,0.043241031,0.130770823,0.23540146,95,4.612903226,0,0.192671395,0.676337847,0.130990759,0.5895
4723,2016,WOODWARD,MOORELAND,77I002,2817,64094.69388,85726.1755,0.123204837,0.13283208,0.230769231,180,1,0,0.171768707,0.72675737,0.101473923,0.5537
4724,2016,WOODWARD,SHARON-MUTUAL,77I003,1323,69992.03883,121316.1228,0,0.076515152,0.141509434,,0,0,0.201025641,0.747692308,0.051282051,0.4091
4725,2016,WOODWARD,FORT SUPPLY,77I005,1631,62387.06294,216964.8541,0.057507987,0.247741935,0.376811594,73.5,2,0,0.094100075,0.639283047,0.266616878,0.517